1.1,广州-黄埔区,前端开发工程师
2.1,北京-丰台区,高级研发工程师
1.2,深圳-南山区,运维工程师
0.8,深圳,Java中级软件工程师
1.2,深圳-南山区,测试工程师
1.1,北京-海淀区,软件研发工程师
1.9,广州-天河区,系统架构师
1.1,深圳-南山区,自动化测试工程师
1.2,北京,工业物联网解决方案高级测试工程师
1.9,广州-天河区,软件开发工程师
1.2,上海-徐汇区,软件集成工程师
2.8,上海-黄浦区,研发总监(paas方向 )
2.0,上海-闵行区,高通平台 驱动工程师
1.7,广州-天河区,大数据架构师
1.7,深圳-南山区,云平台高级开发工程师
0.9,广州-天河区,数据挖掘工程师
2.1,上海-浦东新区,Senior/MTS ASIC Design Verification Engineer
1.7,上海,Application Support Engineer
4.4,北京-海淀区,SDN软件（资深）架构师
1.5,上海,大数据开发工程师（上海）
1.7,深圳-南山区,项目经理
1.2,广州-番禺区,智慧交通算法工程师
1.7,上海-徐汇区,高级海外运维工程师
1.2,深圳,软件工具开发工程师
1.7,深圳-龙华新区,算法测试工程师
1.2,上海-浦东新区,芯片验证工程师
2.2,深圳,博士后（物联网方向）
1.4,深圳-南山区,运维工程师
1.2,北京,高级测试工程师
4.1,上海,自然语言处理工程师
1.6,北京-昌平区,自动化测试工程师
0.9,上海-黄浦区,GIS
0.9,上海-浦东新区,运维工程师
1.4,深圳,运维工程师
1.9,北京-大兴区,自动化运维开发工程师
1.2,上海-浦东新区,智能软件集成工程师-上海
1.3,深圳-南山区,测试工程师（中级）
1.7,北京-海淀区,高级运维工程师-HX
1.2,深圳-福田区,开发（C# .net）
2.2,上海-闵行区,高级数字设计工程师
1.4,上海-嘉定区,风控建模师（IT策略）
1.2,上海-嘉定区,风控建模师
1.2,北京-海淀区,PHP高级开发工程师
2.4,上海-松江区,大数据工程师
1.9,上海-长宁区,中高级测试工程师
1.9,上海-长宁区,数据挖掘工程师
1.2,深圳-福田区,Linux高级运维工程师
1.2,北京,高级测试工程师/测试工程师
1.2,深圳-龙岗区,信息安全工程师
1.7,上海-浦东新区,算法工程师（视觉方向）
2.4,北京-朝阳区,开发经理
0.8,上海,东证期货-期货项目管理岗
1.4,深圳-龙岗区,后台开发工程师
2.8,上海-嘉定区,测试经理（偏硬件）
1.7,北京-朝阳区,数据仓库工程师
1.0,深圳-南山区,服务器运维工程师
1.0,深圳,服务器运维工程师
2.7,异地招聘,通信工程师（海外职位）
2.2,上海-长宁区,数据分析师
2.7,深圳-南山区,机器视觉 QT/C++架构师
1.4,广州-海珠区,游戏服务端程序
0.9,北京-朝阳区,数据库管理工程师
1.6,上海-松江区,激光导航算法工程师
1.4,上海-长宁区,Android驱动开发工程师
1.7,北京-海淀区,Java 大数据方向
1.2,上海-徐汇区,高级开发工程师（后端开发）
1.2,北京-大兴区,运维开发工程师(J10472)
1.8,深圳-南山区,数据分析师/高级数据分析师
1.1,上海-静安区,数据库工程师ETL工程师
0.8,广州-海珠区,GO语言开发工程师
0.9,北京-东城区,数据库管理人员
1.4,上海-虹口区,java软件开发工程师（中高级）
1.2,深圳-龙岗区,ERP软件工程师
1.2,异地招聘,软件开发工程师
1.5,上海-静安区,前端开发工程师
1.4,上海-松江区,Java高级开发工程师
1.2,广州-黄埔区,双休 PHP工程师
2.8,上海-浦东新区,运维工程师
1.4,上海-长宁区,U3D开发工程师
1.4,北京-海淀区,区块链研发工程师
1.3,上海-浦东新区,高级测试工程师
0.8,深圳-宝安区,数学技术模型工程师
2.1,异地招聘,系统架构师
1.4,深圳-福田区,高级策略分析师
2.1,北京-海淀区,高级Linux C/C++软件工程师
1.9,广州-天河区,区块链开发工程师
2.1,广州,大数据架构师
1.2,北京-东城区,软件工程师
1.0,深圳-南山区,测试工程师
2.8,广州-越秀区,架构师
0.7,上海-长宁区,方案解决工程师
1.1,上海-浦东新区,高级LINUX管理员
0.7,异地招聘,C++开发工程师
2.2,上海,技术总监
2.2,广州-天河区,Web前端开发工程师
1.4,北京,Android安全开发工程师
1.6,北京-海淀区,Linux驱动开发
1.9,上海,NodeJS工程师
1.9,上海-徐汇区,网络架构师
1.2,上海,设备集成应用开发工程师
1.2,广州-越秀区,资深系统运维
1.2,上海-浦东新区,HTML5开发工程师
1.2,上海,测试工程师
1.9,北京-朝阳区,高级后端开发工程师
1.8,深圳-福田区,数字芯片设计师
1.2,深圳-龙岗区,助教-数据科学硕士项目
1.2,上海-浦东新区,数据库工程师
1.1,北京-海淀区,自动化测试工程师
1.4,上海,高级数据分析师
1.2,上海-徐汇区,游戏QA测试主管
1.3,深圳-龙岗区,Java开发工程师
1.2,深圳-福田区,网络金融部iOS测试工程师
1.7,上海-浦东新区,Java高级开发工程师/JAVA
3.4,上海-浦东新区,资深SoC 芯片前端工程师
0.6,深圳-罗湖区,软件工程师（金融交易）
1.7,上海-浦东新区,中高级系统运维工程师
1.2,上海-静安区,运维工程师
0.8,北京-东城区,前端开发工程师
1.4,深圳-南山区,C#应用开发工程师
0.8,深圳,运维工程师
1.2,北京-朝阳区,游戏运维工程师
1.7,上海,Cocos2d-x客户端开发工程师
1.2,北京-昌平区,生物信息分析研究员
0.9,广州-天河区,数据分析师
1.2,上海-闵行区,U3D游戏客户端（手游）
2.6,上海,BI工程师
1.4,深圳-龙岗区,软件测试工程师
0.9,深圳,NC服务工程师
1.2,上海,数据库开发工程师
1.7,广州-花都区,java高级软件工程师
1.2,北京-海淀区,配置管理工程师
2.4,深圳-福田区,后台开发
0.8,北京-海淀区,网络安全工程师
1.2,北京-海淀区,大数据工程师
1.2,广州-海珠区,PHP高级开发工程师 10k-15k/月
1.9,深圳-龙岗区,IT运维经理
1.2,北京-西城区,急聘--软件测试工程师
1.2,广州-越秀区,数据分析师
1.8,深圳-南山区,中级后端开发工程师
1.7,广州,Mysql DBA
0.8,上海-浦东新区,Linux系统工程师
0.8,深圳-南山区,运维工程师
2.4,异地招聘,SOC 设计和验证资深工程师
0.9,上海,软件测试工程师
0.8,上海,Oracle管理员DBA(急聘)
2.7,上海-徐汇区,大数据分析建模师
0.8,广州,数据运营
1.4,上海-浦东新区,应用运维工程师(001219)
1.4,深圳,重构工程师
1.8,上海-嘉定区,大数据开发工程师
1.1,广州,运维工程师
2.1,深圳,智能家居软件工程师
1.1,深圳-南山区,安全测试工程师
1.2,北京-朝阳区,测试工程师
1.7,深圳-南山区,数据库工程师（DBA）
2.2,上海,音视频流媒体开发工程师
1.8,上海-浦东新区,高级自动化测试工程师（外派外汇）
1.5,深圳,SAP ABAP顾问、JAVA工程师
1.2,上海-徐汇区,技术支持工程师
0.9,广州-天河区,Web前端开发工程师+大小周
1.2,上海,DevOps开发工程师
0.8,北京-海淀区,数据库开发
1.2,深圳-福田区,人工智能工程师
1.4,上海,前端开发—BI方向
1.5,上海-浦东新区,中高级测试工程师
1.2,广州-海珠区,游戏运维工程师
1.8,上海-徐汇区,C++开发工程师
2.5,北京-大兴区,高级运维开发工程师
1.0,广州-白云区,数据分析师
1.7,上海-静安区,算法工程师
1.4,上海-长宁区,现场运维工程师
1.9,广州-天河区,数据分析师
1.2,上海,软件实施工程师/系统集成工程师
1.1,上海-闵行区,软件测试工程师/主管
1.2,深圳-南山区,编程老师
1.7,深圳-龙华新区,高级爬虫系统开发工程师
1.7,上海,大数据研发工程师
1.2,深圳-南山区,高级测试工程师
1.4,深圳-南山区,软件测试工程师
1.9,深圳-南山区,高级测试工程师
1.2,上海-静安区,中级运维工程师
1.7,深圳-南山区,Algorithm field engineer
1.2,上海,Server测试
1.7,广州,运维开发工程师
1.4,上海-静安区,软件测试工程师
1.4,深圳-南山区,MTE软件工程师
1.6,广州,高级web工程师
0.9,深圳-南山区,软件及视觉工程师/培训师
2.1,上海-徐汇区,数据挖掘售前技术顾问
1.1,深圳-南山区,运维工程师
0.7,广州-天河区,运维工程师
1.0,广州-荔湾区,测试工程师
1.9,广州-越秀区,深度学习算法工程师
1.4,广州-天河区,游戏服务器开发工程师（C++）
3.4,上海-普陀区,算法工程师
1.2,上海,高级测试工程师
0.9,北京-朝阳区,数据分析师
2.3,广州,售前经理（人工智能）
2.2,深圳-南山区,软件开发工程师（智能卡）
1.2,上海-浦东新区,运维工程师
1.4,广州-天河区,Web前端开发工程师
1.7,上海-浦东新区,C语言开发工程师
2.6,深圳-南山区,高级后台开发
3.1,北京-朝阳区,数据分析与建模岗（senior）
1.0,广州-天河区,数据分析师
1.2,上海-浦东新区,软件测试工程师（自动化）
2.1,上海-浦东新区,资深软件工程师（图像算法）
1.3,深圳-南山区,几何算法工程师
1.0,北京-朝阳区,Python数据分析师
1.4,深圳-南山区,Python工程师（爬虫方向）
1.0,上海-徐汇区,Python开发工程师
1.4,深圳,Python高级开发工程师
1.8,上海-徐汇区,Python/Go开发工程师（自动化运维方向）
2.0,深圳,Python
2.0,上海,"Software Engineer_Python/C,C++/EDA"
1.2,北京-海淀区,python开发工程师
2.0,上海-浦东新区,Python高级程序员
1.4,广州-天河区,Python 开发工程师
2.8,深圳-南山区,C++/Python后台软件开发高级工程师
2.3,上海-静安区,高级Python金融开发工程师
1.0,上海-长宁区,Python开发工程师
1.1,上海-浦东新区,Python工程师（web后端）
2.8,上海-长宁区,python后端开发工程师
0.7,广州,Python程序员（网页爬虫）
1.8,上海-浦东新区,Python开发
1.6,上海-静安区,Python DevOps Engineer
1.4,北京-朝阳区,Python
2.0,上海-黄浦区,Senior Python Engineer
5.8,北京-朝阳区,语音算法工程师
0.9,上海-静安区,系统工程师W
2.0,异地招聘,平台系统架构师（无锡）
1.0,上海-浦东新区,NLP 自然语言处理工程师
2.0,北京,软件安全工程师（移动研发部）
1.2,上海-黄浦区,IT
2.8,北京,AE Tanner
21.7,异地招聘,CTO
1.8,异地招聘,AI算法工程师
1.8,广州-天河区,医药统计分析师
1.0,深圳-龙华新区,数据库工程师
2.0,深圳-南山区,3D&2D机械视觉应用研发工程师
1.1,北京-朝阳区,网络运维工程师
0.6,上海-徐汇区,网络工程技术员
2.0,上海-徐汇区,DevOps Engineer (Contractor)
3.0,北京-朝阳区,技术总监
2.0,深圳-福田区,hadoop工程师
1.0,北京,高级软件工程师
3.3,北京-海淀区,Java高级开发工程师(005430)
4.0,上海-静安区,算法工程师
1.6,北京-西城区,量化研究员
1.2,上海,大数据研发工程师
4.8,上海-普陀区,语义工程师
1.6,上海,IT项目经理 （分销/中台及BI系统IT经理/高级经理）
1.8,深圳-福田区,高级数据分析员
1.6,深圳,生物信息学博士后/高级研究学者
3.5,北京,区块链智能合约工程师
1.1,上海,生物信息分析工程师（转录组）
1.4,北京-海淀区,PHP开发工程师
2.0,北京-海淀区,(Sr) Quality Engineer
1.7,上海-徐汇区,高级web开发工程师-HTML5
1.4,上海-闵行区,渗透测试工程师
1.4,广州,工控非视觉软件工程师-二次开发/云计算/解决方案
0.9,上海-浦东新区,运维工程师
2.0,上海-浦东新区,软件工程师/C++
0.8,广州,幕墙BIM设计师（广州）
0.7,广州-海珠区,网络管护理员
2.8,深圳-龙岗区,图像算法工程师
0.8,深圳-南山区,Android软件工程师
0.6,深圳,Python开发工程师（初级）
0.4,深圳-宝安区,Python-AI开发
0.6,广州-天河区,Python开发工程师
0.5,深圳,Python开发工程师
0.5,上海,python/c++软件开发工程师
0.6,广州,Python开发工程师
0.7,上海-闵行区,python开发工程师
0.4,深圳,Python开发助理（可实习）
0.6,广州-天河区,Python工程师
0.5,广州-白云区,数据分析师（会简单Python）
0.7,广州-黄埔区,Python全栈开发
0.7,广州,Python爬虫工程师
0.7,上海-浦东新区,python工程师
0.5,深圳,Python开发实习生
0.5,广州-天河区,Go/Python语言开发工程师
0.5,深圳-福田区,初级python开发工程师
0.7,广州,Python开发工程师
0.7,北京-海淀区,技术支持工程师（Python软件运维）
0.7,上海,scratch\python课程设计师
0.7,上海-徐汇区,Python/Openstack 工程师
0.6,北京-海淀区,Python少儿培训师
0.7,上海-杨浦区,python爬虫工程师
0.7,深圳-福田区,Python数据采集网络爬虫工程师
0.7,上海-杨浦区,Python爬虫
0.7,广州,PYTHON 开发工程师
0.7,深圳-罗湖区,python/Django web开发工程师
0.6,广州-天河区,Python PyQt开发工程师
0.7,上海,Python开发工程师
0.7,异地招聘,Python开发工程师
0.6,深圳-福田区,应用程序开发工程师（.NET、Python+安全开发大牛)
0.7,广州-天河区,python工程师
0.7,北京-朝阳区,Python数据开发工程师
0.7,上海-长宁区,python数据实习生
0.7,北京-海淀区,诚招Python语言测试员
0.7,深圳-福田区,初级Python开发工程师
0.7,广州-天河区,Python Web开发工程师
0.7,广州-天河区,python开发工程师
0.5,广州-白云区,Python开发工程师(双休 五险一金 带薪年假 年度旅游）
0.6,上海-徐汇区,HTML5开发工程师/前端开发工程师
0.2,上海,对冲基金实习生
0.7,北京,系统工程师
0.6,广州-白云区,网站运维工程师（懂基础Java，前端页面更换设置）
0.5,深圳-龙岗区,数据分析专员
0.7,深圳-南山区,初级运维工程师
0.6,广州-天河区,Android开发工程师
0.8,广州,产品测试工程师（五险一金）
0.7,广州-黄埔区,软件测试工程师
0.7,广州-白云区,web前端开发工程师
0.4,北京-海淀区,软件测试实习生（虚拟化）
0.7,上海-黄浦区,量化投资经理
0.7,广州-海珠区,信息技术专员
0.7,上海,Junior software developer （英语佳）
0.7,上海-静安区,测试工程师
0.7,上海-浦东新区,软件测试工程师Architect
0.5,深圳,软件实施工程师（运维事业部）
0.5,上海,售前/售后技术支持工程师
0.5,深圳-宝安区,初级Java程序员
0.7,广州-海珠区,运维工程师
0.8,深圳-南山区,测试工程师
0.6,深圳-福田区,网站维护与推广
0.6,深圳,GIS数据工程师
0.7,上海-浦东新区,生物信息分析员—上海天昊生物
0.7,上海-徐汇区,系统工程师-SH
0.8,上海,数据分析师
0.6,上海-普陀区,liunx系统运维工程师
0.7,上海-浦东新区,人工智能算法工程师（实习）
0.7,广州-海珠区,生物信息工程师
0.6,深圳-南山区,硬件运维工程师
0.6,广州,APP测试
0.7,北京-朝阳区,系统运维工程师
0.6,上海-黄浦区,运维工程师
0.7,上海-静安区,金融量化研究（实习）
0.6,上海-闵行区,嵌入式研发工程师
0.7,深圳-南山区,游戏测试工程师
0.7,深圳-福田区,软件测试工程师
0.7,北京-海淀区,系统运维工程师
0.3,北京-朝阳区,测试实习生
0.5,北京-朝阳区,Data Scientist Intern
0.5,北京-海淀区,（急）硬件测试工程师
0.7,异地招聘,产品经理（武汉）
0.7,异地招聘,软件测试工程师
0.6,上海,课程开发工程师
0.7,北京-西城区,初级测试工程师
0.6,广州-番禺区,AI开发实习生
0.7,广州,运维工程师
0.7,上海,青少儿编程教学老师
0.5,上海-浦东新区,Senior AWS cloud software engineer
0.6,广州,游戏运营专员
0.7,广州-天河区,软件测试工程师
0.7,深圳,APP测试工程师
0.7,北京-海淀区,搜狐系统运维工程师
0.4,北京-海淀区,区块链软件工程师-实习生
0.4,广州-番禺区,Mysql数据库管理
0.7,广州,系统运维工程师 A
0.6,广州-越秀区,Web前端开发工程师
0.7,广州,运维工程师
0.7,深圳,软件测试工程师
0.7,北京-丰台区,测试工程师
0.7,北京-朝阳区,BI实施顾问
0.8,北京-海淀区,配置管理工程师
0.5,上海-浦东新区,Linux运维工程师
0.7,上海,初级软件工程师
0.7,深圳-罗湖区,PHP开发工程师
0.5,深圳-南山区,量化研究实习生
0.6,上海,招聘专员
0.7,上海-普陀区,Tableau 工程师
0.7,广州-越秀区,渗透测试工程师
0.7,北京-东城区,运维工程师
0.6,上海-浦东新区,初级开发工程师
0.4,北京-海淀区,实习生(计算机、财政、财务相关专业)
0.7,广州,运维工程师（广州）
0.7,上海,Research Fellow/Assistant (Fintech-RUI)-00276
0.7,北京,瓜子二手车北京招聘高级数据专员P
0.5,广州-荔湾区,网络管理员
0.4,广州-天河区,游戏C++后端开发实习生
0.7,广州,高级数据项目经理
0.6,深圳,业务数据分析师
0.5,上海-徐汇区,IT运维工程师
0.7,广州-海珠区,培训师（技术）
0.7,广州-番禺区,区块链开发工程师
0.5,上海-虹口区,程序开发员
0.7,广州,单片机工程师
0.4,广州-天河区,数据分析师
